group_key,audio_directory,audio_files,balanced_file_path,text_content,confidence_score,word_type,vad_start_time_ms,vad_end_time_ms,vad_duration_ms,word_start_time_ms,word_end_time_ms,word_duration_ms,sentence_number,is_last_result,pgs_type,rst_type,phone_info,language_info
shorts_2022-11-22_14-19-50,shorts,"2022-11-22_14-19-50_PART0000.wav, 2022-11-22_14-19-50_PART0001.wav, 2022-11-22_14-19-50_PART0002.wav, 2022-11-22_14-19-50_PART0003.wav, 2022-11-22_14-19-50_PART0004.wav, 2022-11-22_14-19-50_PART0005.wav, 2022-11-22_14-19-50_PART0006.wav, 2022-11-22_14-19-50_PART0007.wav, 2022-11-22_14-19-50_PART0008.wav, 2022-11-22_14-19-50_PART0009.wav, 2022-11-22_14-19-50_PART0010.wav, 2022-11-22_14-19-50_PART0011.wav, 2022-11-22_14-19-50_PART0012.wav, 2022-11-22_14-19-50_PART0013.wav, 2022-11-22_14-19-50_PART0014.wav, 2022-11-22_14-19-50_PART0015.wav, 2022-11-22_14-19-50_PART0016.wav",balanced/2022-11-22_14-19-50.wav,这个栽培啊怎么能提高他这个成活率,0.0,word,1232,1574,342,0,0,0,2,False,,,,
shorts_2022-11-22_14-19-50,shorts,"2022-11-22_14-19-50_PART0000.wav, 2022-11-22_14-19-50_PART0001.wav, 2022-11-22_14-19-50_PART0002.wav, 2022-11-22_14-19-50_PART0003.wav, 2022-11-22_14-19-50_PART0004.wav, 2022-11-22_14-19-50_PART0005.wav, 2022-11-22_14-19-50_PART0006.wav, 2022-11-22_14-19-50_PART0007.wav, 2022-11-22_14-19-50_PART0008.wav, 2022-11-22_14-19-50_PART0009.wav, 2022-11-22_14-19-50_PART0010.wav, 2022-11-22_14-19-50_PART0011.wav, 2022-11-22_14-19-50_PART0012.wav, 2022-11-22_14-19-50_PART0013.wav, 2022-11-22_14-19-50_PART0014.wav, 2022-11-22_14-19-50_PART0015.wav, 2022-11-22_14-19-50_PART0016.wav",balanced/2022-11-22_14-19-50.wav,，,0.0,punctuation,1715,1864,149,1736,1736,0,3,False,,,,mandarin
shorts_2022-11-22_14-19-50,shorts,"2022-11-22_14-19-50_PART0000.wav, 2022-11-22_14-19-50_PART0001.wav, 2022-11-22_14-19-50_PART0002.wav, 2022-11-22_14-19-50_PART0003.wav, 2022-11-22_14-19-50_PART0004.wav, 2022-11-22_14-19-50_PART0005.wav, 2022-11-22_14-19-50_PART0006.wav, 2022-11-22_14-19-50_PART0007.wav, 2022-11-22_14-19-50_PART0008.wav, 2022-11-22_14-19-50_PART0009.wav, 2022-11-22_14-19-50_PART0010.wav, 2022-11-22_14-19-50_PART0011.wav, 2022-11-22_14-19-50_PART0012.wav, 2022-11-22_14-19-50_PART0013.wav, 2022-11-22_14-19-50_PART0014.wav, 2022-11-22_14-19-50_PART0015.wav, 2022-11-22_14-19-50_PART0016.wav",balanced/2022-11-22_14-19-50.wav,那不能将漏网,0.0,word,1715,1864,149,1736,1855,119,3,False,,,na4,mandarin
shorts_2022-11-22_14-19-50,shorts,"2022-11-22_14-19-50_PART0000.wav, 2022-11-22_14-19-50_PART0001.wav, 2022-11-22_14-19-50_PART0002.wav, 2022-11-22_14-19-50_PART0003.wav, 2022-11-22_14-19-50_PART0004.wav, 2022-11-22_14-19-50_PART0005.wav, 2022-11-22_14-19-50_PART0006.wav, 2022-11-22_14-19-50_PART0007.wav, 2022-11-22_14-19-50_PART0008.wav, 2022-11-22_14-19-50_PART0009.wav, 2022-11-22_14-19-50_PART0010.wav, 2022-11-22_14-19-50_PART0011.wav, 2022-11-22_14-19-50_PART0012.wav, 2022-11-22_14-19-50_PART0013.wav, 2022-11-22_14-19-50_PART0014.wav, 2022-11-22_14-19-50_PART0015.wav, 2022-11-22_14-19-50_PART0016.wav",balanced/2022-11-22_14-19-50.wav,那不能讲漏网,0.0,word,1715,1864,149,0,0,0,3,False,,,,
shorts_2022-11-22_14-19-50,shorts,"2022-11-22_14-19-50_PART0000.wav, 2022-11-22_14-19-50_PART0001.wav, 2022-11-22_14-19-50_PART0002.wav, 2022-11-22_14-19-50_PART0003.wav, 2022-11-22_14-19-50_PART0004.wav, 2022-11-22_14-19-50_PART0005.wav, 2022-11-22_14-19-50_PART0006.wav, 2022-11-22_14-19-50_PART0007.wav, 2022-11-22_14-19-50_PART0008.wav, 2022-11-22_14-19-50_PART0009.wav, 2022-11-22_14-19-50_PART0010.wav, 2022-11-22_14-19-50_PART0011.wav, 2022-11-22_14-19-50_PART0012.wav, 2022-11-22_14-19-50_PART0013.wav, 2022-11-22_14-19-50_PART0014.wav, 2022-11-22_14-19-50_PART0015.wav, 2022-11-22_14-19-50_PART0016.wav",balanced/2022-11-22_14-19-50.wav,那不能讲了网,0.0,word,1715,1864,149,0,0,0,3,False,,,,
shorts_2022-11-22_14-19-50,shorts,"2022-11-22_14-19-50_PART0000.wav, 2022-11-22_14-19-50_PART0001.wav, 2022-11-22_14-19-50_PART0002.wav, 2022-11-22_14-19-50_PART0003.wav, 2022-11-22_14-19-50_PART0004.wav, 2022-11-22_14-19-50_PART0005.wav, 2022-11-22_14-19-50_PART0006.wav, 2022-11-22_14-19-50_PART0007.wav, 2022-11-22_14-19-50_PART0008.wav, 2022-11-22_14-19-50_PART0009.wav, 2022-11-22_14-19-50_PART0010.wav, 2022-11-22_14-19-50_PART0011.wav, 2022-11-22_14-19-50_PART0012.wav, 2022-11-22_14-19-50_PART0013.wav, 2022-11-22_14-19-50_PART0014.wav, 2022-11-22_14-19-50_PART0015.wav, 2022-11-22_14-19-50_PART0016.wav",balanced/2022-11-22_14-19-50.wav,那猛的将漏网,0.0,word,1715,1864,149,0,0,0,3,False,,,,
shorts_2022-11-22_14-19-50,shorts,"2022-11-22_14-19-50_PART0000.wav, 2022-11-22_14-19-50_PART0001.wav, 2022-11-22_14-19-50_PART0002.wav, 2022-11-22_14-19-50_PART0003.wav, 2022-11-22_14-19-50_PART0004.wav, 2022-11-22_14-19-50_PART0005.wav, 2022-11-22_14-19-50_PART0006.wav, 2022-11-22_14-19-50_PART0007.wav, 2022-11-22_14-19-50_PART0008.wav, 2022-11-22_14-19-50_PART0009.wav, 2022-11-22_14-19-50_PART0010.wav, 2022-11-22_14-19-50_PART0011.wav, 2022-11-22_14-19-50_PART0012.wav, 2022-11-22_14-19-50_PART0013.wav, 2022-11-22_14-19-50_PART0014.wav, 2022-11-22_14-19-50_PART0015.wav, 2022-11-22_14-19-50_PART0016.wav",balanced/2022-11-22_14-19-50.wav,那不能讲了网,0.0,word,1715,1864,149,0,0,0,3,False,,,,
shorts_2022-11-22_14-19-50,shorts,"2022-11-22_14-19-50_PART0000.wav, 2022-11-22_14-19-50_PART0001.wav, 2022-11-22_14-19-50_PART0002.wav, 2022-11-22_14-19-50_PART0003.wav, 2022-11-22_14-19-50_PART0004.wav, 2022-11-22_14-19-50_PART0005.wav, 2022-11-22_14-19-50_PART0006.wav, 2022-11-22_14-19-50_PART0007.wav, 2022-11-22_14-19-50_PART0008.wav, 2022-11-22_14-19-50_PART0009.wav, 2022-11-22_14-19-50_PART0010.wav, 2022-11-22_14-19-50_PART0011.wav, 2022-11-22_14-19-50_PART0012.wav, 2022-11-22_14-19-50_PART0013.wav, 2022-11-22_14-19-50_PART0014.wav, 2022-11-22_14-19-50_PART0015.wav, 2022-11-22_14-19-50_PART0016.wav",balanced/2022-11-22_14-19-50.wav,条长的长长得猛,0.0,word,1957,2199,242,1966,2173,207,4,False,,,tiao2,mandarin
shorts_2022-11-22_14-19-50,shorts,"2022-11-22_14-19-50_PART0000.wav, 2022-11-22_14-19-50_PART0001.wav, 2022-11-22_14-19-50_PART0002.wav, 2022-11-22_14-19-50_PART0003.wav, 2022-11-22_14-19-50_PART0004.wav, 2022-11-22_14-19-50_PART0005.wav, 2022-11-22_14-19-50_PART0006.wav, 2022-11-22_14-19-50_PART0007.wav, 2022-11-22_14-19-50_PART0008.wav, 2022-11-22_14-19-50_PART0009.wav, 2022-11-22_14-19-50_PART0010.wav, 2022-11-22_14-19-50_PART0011.wav, 2022-11-22_14-19-50_PART0012.wav, 2022-11-22_14-19-50_PART0013.wav, 2022-11-22_14-19-50_PART0014.wav, 2022-11-22_14-19-50_PART0015.wav, 2022-11-22_14-19-50_PART0016.wav",balanced/2022-11-22_14-19-50.wav,条长的长长的猛,0.0,word,1957,2199,242,0,0,0,4,False,,,,
shorts_2022-11-22_14-19-50,shorts,"2022-11-22_14-19-50_PART0000.wav, 2022-11-22_14-19-50_PART0001.wav, 2022-11-22_14-19-50_PART0002.wav, 2022-11-22_14-19-50_PART0003.wav, 2022-11-22_14-19-50_PART0004.wav, 2022-11-22_14-19-50_PART0005.wav, 2022-11-22_14-19-50_PART0006.wav, 2022-11-22_14-19-50_PART0007.wav, 2022-11-22_14-19-50_PART0008.wav, 2022-11-22_14-19-50_PART0009.wav, 2022-11-22_14-19-50_PART0010.wav, 2022-11-22_14-19-50_PART0011.wav, 2022-11-22_14-19-50_PART0012.wav, 2022-11-22_14-19-50_PART0013.wav, 2022-11-22_14-19-50_PART0014.wav, 2022-11-22_14-19-50_PART0015.wav, 2022-11-22_14-19-50_PART0016.wav",balanced/2022-11-22_14-19-50.wav,条长得强长得猛,0.0,word,1957,2199,242,0,0,0,4,False,,,,
shorts_2022-11-22_14-19-50,shorts,"2022-11-22_14-19-50_PART0000.wav, 2022-11-22_14-19-50_PART0001.wav, 2022-11-22_14-19-50_PART0002.wav, 2022-11-22_14-19-50_PART0003.wav, 2022-11-22_14-19-50_PART0004.wav, 2022-11-22_14-19-50_PART0005.wav, 2022-11-22_14-19-50_PART0006.wav, 2022-11-22_14-19-50_PART0007.wav, 2022-11-22_14-19-50_PART0008.wav, 2022-11-22_14-19-50_PART0009.wav, 2022-11-22_14-19-50_PART0010.wav, 2022-11-22_14-19-50_PART0011.wav, 2022-11-22_14-19-50_PART0012.wav, 2022-11-22_14-19-50_PART0013.wav, 2022-11-22_14-19-50_PART0014.wav, 2022-11-22_14-19-50_PART0015.wav, 2022-11-22_14-19-50_PART0016.wav",balanced/2022-11-22_14-19-50.wav,条长得长长得猛,0.0,word,1957,2199,242,0,0,0,4,False,,,,
shorts_2022-11-22_14-19-50,shorts,"2022-11-22_14-19-50_PART0000.wav, 2022-11-22_14-19-50_PART0001.wav, 2022-11-22_14-19-50_PART0002.wav, 2022-11-22_14-19-50_PART0003.wav, 2022-11-22_14-19-50_PART0004.wav, 2022-11-22_14-19-50_PART0005.wav, 2022-11-22_14-19-50_PART0006.wav, 2022-11-22_14-19-50_PART0007.wav, 2022-11-22_14-19-50_PART0008.wav, 2022-11-22_14-19-50_PART0009.wav, 2022-11-22_14-19-50_PART0010.wav, 2022-11-22_14-19-50_PART0011.wav, 2022-11-22_14-19-50_PART0012.wav, 2022-11-22_14-19-50_PART0013.wav, 2022-11-22_14-19-50_PART0014.wav, 2022-11-22_14-19-50_PART0015.wav, 2022-11-22_14-19-50_PART0016.wav",balanced/2022-11-22_14-19-50.wav,条长的强长得猛,0.0,word,1957,2199,242,0,0,0,4,False,,,,
shorts_2022-11-22_14-19-50,shorts,"2022-11-22_14-19-50_PART0000.wav, 2022-11-22_14-19-50_PART0001.wav, 2022-11-22_14-19-50_PART0002.wav, 2022-11-22_14-19-50_PART0003.wav, 2022-11-22_14-19-50_PART0004.wav, 2022-11-22_14-19-50_PART0005.wav, 2022-11-22_14-19-50_PART0006.wav, 2022-11-22_14-19-50_PART0007.wav, 2022-11-22_14-19-50_PART0008.wav, 2022-11-22_14-19-50_PART0009.wav, 2022-11-22_14-19-50_PART0010.wav, 2022-11-22_14-19-50_PART0011.wav, 2022-11-22_14-19-50_PART0012.wav, 2022-11-22_14-19-50_PART0013.wav, 2022-11-22_14-19-50_PART0014.wav, 2022-11-22_14-19-50_PART0015.wav, 2022-11-22_14-19-50_PART0016.wav",balanced/2022-11-22_14-19-50.wav,。,0.0,punctuation,2243,3345,1102,2264,2264,0,5,False,,,,mandarin
shorts_2022-11-22_14-19-50,shorts,"2022-11-22_14-19-50_PART0000.wav, 2022-11-22_14-19-50_PART0001.wav, 2022-11-22_14-19-50_PART0002.wav, 2022-11-22_14-19-50_PART0003.wav, 2022-11-22_14-19-50_PART0004.wav, 2022-11-22_14-19-50_PART0005.wav, 2022-11-22_14-19-50_PART0006.wav, 2022-11-22_14-19-50_PART0007.wav, 2022-11-22_14-19-50_PART0008.wav, 2022-11-22_14-19-50_PART0009.wav, 2022-11-22_14-19-50_PART0010.wav, 2022-11-22_14-19-50_PART0011.wav, 2022-11-22_14-19-50_PART0012.wav, 2022-11-22_14-19-50_PART0013.wav, 2022-11-22_14-19-50_PART0014.wav, 2022-11-22_14-19-50_PART0015.wav, 2022-11-22_14-19-50_PART0016.wav",balanced/2022-11-22_14-19-50.wav,这个你光是张老王啊说张老猛也没有用说你长开以后把他逼丫插过头一样和那手指头一样懒洋洋的啊也没有用啊,0.0,word,2243,3345,1102,2264,3199,935,5,False,,,zhe4ge4,mandarin
shorts_2022-11-22_14-19-50,shorts,"2022-11-22_14-19-50_PART0000.wav, 2022-11-22_14-19-50_PART0001.wav, 2022-11-22_14-19-50_PART0002.wav, 2022-11-22_14-19-50_PART0003.wav, 2022-11-22_14-19-50_PART0004.wav, 2022-11-22_14-19-50_PART0005.wav, 2022-11-22_14-19-50_PART0006.wav, 2022-11-22_14-19-50_PART0007.wav, 2022-11-22_14-19-50_PART0008.wav, 2022-11-22_14-19-50_PART0009.wav, 2022-11-22_14-19-50_PART0010.wav, 2022-11-22_14-19-50_PART0011.wav, 2022-11-22_14-19-50_PART0012.wav, 2022-11-22_14-19-50_PART0013.wav, 2022-11-22_14-19-50_PART0014.wav, 2022-11-22_14-19-50_PART0015.wav, 2022-11-22_14-19-50_PART0016.wav",balanced/2022-11-22_14-19-50.wav,这个你光是张老王啊说张老猛也没有用说你长开以后把他逼丫插过头一样和那手指头一样烂痒了啊也没有用啊,0.0,word,2243,3345,1102,0,0,0,5,False,,,,
shorts_2022-11-22_14-19-50,shorts,"2022-11-22_14-19-50_PART0000.wav, 2022-11-22_14-19-50_PART0001.wav, 2022-11-22_14-19-50_PART0002.wav, 2022-11-22_14-19-50_PART0003.wav, 2022-11-22_14-19-50_PART0004.wav, 2022-11-22_14-19-50_PART0005.wav, 2022-11-22_14-19-50_PART0006.wav, 2022-11-22_14-19-50_PART0007.wav, 2022-11-22_14-19-50_PART0008.wav, 2022-11-22_14-19-50_PART0009.wav, 2022-11-22_14-19-50_PART0010.wav, 2022-11-22_14-19-50_PART0011.wav, 2022-11-22_14-19-50_PART0012.wav, 2022-11-22_14-19-50_PART0013.wav, 2022-11-22_14-19-50_PART0014.wav, 2022-11-22_14-19-50_PART0015.wav, 2022-11-22_14-19-50_PART0016.wav",balanced/2022-11-22_14-19-50.wav,这个你光是张老王啊说张老猛也没有用说你长开以后把他逼丫插过头一样和那手指头一样烂痒的啊也没有用啊,0.0,word,2243,3345,1102,0,0,0,5,False,,,,
shorts_2022-11-22_14-19-50,shorts,"2022-11-22_14-19-50_PART0000.wav, 2022-11-22_14-19-50_PART0001.wav, 2022-11-22_14-19-50_PART0002.wav, 2022-11-22_14-19-50_PART0003.wav, 2022-11-22_14-19-50_PART0004.wav, 2022-11-22_14-19-50_PART0005.wav, 2022-11-22_14-19-50_PART0006.wav, 2022-11-22_14-19-50_PART0007.wav, 2022-11-22_14-19-50_PART0008.wav, 2022-11-22_14-19-50_PART0009.wav, 2022-11-22_14-19-50_PART0010.wav, 2022-11-22_14-19-50_PART0011.wav, 2022-11-22_14-19-50_PART0012.wav, 2022-11-22_14-19-50_PART0013.wav, 2022-11-22_14-19-50_PART0014.wav, 2022-11-22_14-19-50_PART0015.wav, 2022-11-22_14-19-50_PART0016.wav",balanced/2022-11-22_14-19-50.wav,这个你光是张老王啊说张老猛也没有用说你长开以后啊把他逼丫插过头一样和那手指头一样懒洋洋的啊也没有用啊,0.0,word,2243,3345,1102,0,0,0,5,False,,,,
shorts_2022-11-22_14-19-50,shorts,"2022-11-22_14-19-50_PART0000.wav, 2022-11-22_14-19-50_PART0001.wav, 2022-11-22_14-19-50_PART0002.wav, 2022-11-22_14-19-50_PART0003.wav, 2022-11-22_14-19-50_PART0004.wav, 2022-11-22_14-19-50_PART0005.wav, 2022-11-22_14-19-50_PART0006.wav, 2022-11-22_14-19-50_PART0007.wav, 2022-11-22_14-19-50_PART0008.wav, 2022-11-22_14-19-50_PART0009.wav, 2022-11-22_14-19-50_PART0010.wav, 2022-11-22_14-19-50_PART0011.wav, 2022-11-22_14-19-50_PART0012.wav, 2022-11-22_14-19-50_PART0013.wav, 2022-11-22_14-19-50_PART0014.wav, 2022-11-22_14-19-50_PART0015.wav, 2022-11-22_14-19-50_PART0016.wav",balanced/2022-11-22_14-19-50.wav,这个你光是张老王啊说张老猛也没有用说你长开以后啊把他逼丫插过头一样和那手指头一样懒洋洋的啊也没有用啊,0.0,word,2243,3345,1102,0,0,0,5,False,,,,
shorts_2022-11-22_14-19-50,shorts,"2022-11-22_14-19-50_PART0000.wav, 2022-11-22_14-19-50_PART0001.wav, 2022-11-22_14-19-50_PART0002.wav, 2022-11-22_14-19-50_PART0003.wav, 2022-11-22_14-19-50_PART0004.wav, 2022-11-22_14-19-50_PART0005.wav, 2022-11-22_14-19-50_PART0006.wav, 2022-11-22_14-19-50_PART0007.wav, 2022-11-22_14-19-50_PART0008.wav, 2022-11-22_14-19-50_PART0009.wav, 2022-11-22_14-19-50_PART0010.wav, 2022-11-22_14-19-50_PART0011.wav, 2022-11-22_14-19-50_PART0012.wav, 2022-11-22_14-19-50_PART0013.wav, 2022-11-22_14-19-50_PART0014.wav, 2022-11-22_14-19-50_PART0015.wav, 2022-11-22_14-19-50_PART0016.wav",balanced/2022-11-22_14-19-50.wav,，,0.0,punctuation,3391,3788,397,3412,3412,0,6,False,,,,mandarin
shorts_2022-11-22_14-19-50,shorts,"2022-11-22_14-19-50_PART0000.wav, 2022-11-22_14-19-50_PART0001.wav, 2022-11-22_14-19-50_PART0002.wav, 2022-11-22_14-19-50_PART0003.wav, 2022-11-22_14-19-50_PART0004.wav, 2022-11-22_14-19-50_PART0005.wav, 2022-11-22_14-19-50_PART0006.wav, 2022-11-22_14-19-50_PART0007.wav, 2022-11-22_14-19-50_PART0008.wav, 2022-11-22_14-19-50_PART0009.wav, 2022-11-22_14-19-50_PART0010.wav, 2022-11-22_14-19-50_PART0011.wav, 2022-11-22_14-19-50_PART0012.wav, 2022-11-22_14-19-50_PART0013.wav, 2022-11-22_14-19-50_PART0014.wav, 2022-11-22_14-19-50_PART0015.wav, 2022-11-22_14-19-50_PART0016.wav",balanced/2022-11-22_14-19-50.wav,他说那么能使这个手术也有个血型啊,0.0,word,3391,3788,397,3412,3783,371,6,False,,,ta1,mandarin
shorts_2022-11-22_14-19-50,shorts,"2022-11-22_14-19-50_PART0000.wav, 2022-11-22_14-19-50_PART0001.wav, 2022-11-22_14-19-50_PART0002.wav, 2022-11-22_14-19-50_PART0003.wav, 2022-11-22_14-19-50_PART0004.wav, 2022-11-22_14-19-50_PART0005.wav, 2022-11-22_14-19-50_PART0006.wav, 2022-11-22_14-19-50_PART0007.wav, 2022-11-22_14-19-50_PART0008.wav, 2022-11-22_14-19-50_PART0009.wav, 2022-11-22_14-19-50_PART0010.wav, 2022-11-22_14-19-50_PART0011.wav, 2022-11-22_14-19-50_PART0012.wav, 2022-11-22_14-19-50_PART0013.wav, 2022-11-22_14-19-50_PART0014.wav, 2022-11-22_14-19-50_PART0015.wav, 2022-11-22_14-19-50_PART0016.wav",balanced/2022-11-22_14-19-50.wav,他说哪么能使这个手术也有个血型啊,0.0,word,3391,3788,397,0,0,0,6,False,,,,mandarin
shorts_2022-11-22_14-19-50,shorts,"2022-11-22_14-19-50_PART0000.wav, 2022-11-22_14-19-50_PART0001.wav, 2022-11-22_14-19-50_PART0002.wav, 2022-11-22_14-19-50_PART0003.wav, 2022-11-22_14-19-50_PART0004.wav, 2022-11-22_14-19-50_PART0005.wav, 2022-11-22_14-19-50_PART0006.wav, 2022-11-22_14-19-50_PART0007.wav, 2022-11-22_14-19-50_PART0008.wav, 2022-11-22_14-19-50_PART0009.wav, 2022-11-22_14-19-50_PART0010.wav, 2022-11-22_14-19-50_PART0011.wav, 2022-11-22_14-19-50_PART0012.wav, 2022-11-22_14-19-50_PART0013.wav, 2022-11-22_14-19-50_PART0014.wav, 2022-11-22_14-19-50_PART0015.wav, 2022-11-22_14-19-50_PART0016.wav",balanced/2022-11-22_14-19-50.wav,他说那么能使这个手术一个血型啊,0.0,word,3391,3788,397,0,0,0,6,False,,,,mandarin
shorts_2022-11-22_14-19-50,shorts,"2022-11-22_14-19-50_PART0000.wav, 2022-11-22_14-19-50_PART0001.wav, 2022-11-22_14-19-50_PART0002.wav, 2022-11-22_14-19-50_PART0003.wav, 2022-11-22_14-19-50_PART0004.wav, 2022-11-22_14-19-50_PART0005.wav, 2022-11-22_14-19-50_PART0006.wav, 2022-11-22_14-19-50_PART0007.wav, 2022-11-22_14-19-50_PART0008.wav, 2022-11-22_14-19-50_PART0009.wav, 2022-11-22_14-19-50_PART0010.wav, 2022-11-22_14-19-50_PART0011.wav, 2022-11-22_14-19-50_PART0012.wav, 2022-11-22_14-19-50_PART0013.wav, 2022-11-22_14-19-50_PART0014.wav, 2022-11-22_14-19-50_PART0015.wav, 2022-11-22_14-19-50_PART0016.wav",balanced/2022-11-22_14-19-50.wav,他说哪么能使这个手术一个血型啊,0.0,word,3391,3788,397,0,0,0,6,False,,,,mandarin
shorts_2022-11-22_14-19-50,shorts,"2022-11-22_14-19-50_PART0000.wav, 2022-11-22_14-19-50_PART0001.wav, 2022-11-22_14-19-50_PART0002.wav, 2022-11-22_14-19-50_PART0003.wav, 2022-11-22_14-19-50_PART0004.wav, 2022-11-22_14-19-50_PART0005.wav, 2022-11-22_14-19-50_PART0006.wav, 2022-11-22_14-19-50_PART0007.wav, 2022-11-22_14-19-50_PART0008.wav, 2022-11-22_14-19-50_PART0009.wav, 2022-11-22_14-19-50_PART0010.wav, 2022-11-22_14-19-50_PART0011.wav, 2022-11-22_14-19-50_PART0012.wav, 2022-11-22_14-19-50_PART0013.wav, 2022-11-22_14-19-50_PART0014.wav, 2022-11-22_14-19-50_PART0015.wav, 2022-11-22_14-19-50_PART0016.wav",balanced/2022-11-22_14-19-50.wav,她说那么能使这个手术也有个血型啊,0.0,word,3391,3788,397,0,0,0,6,False,,,,mandarin
shorts_2022-11-22_14-19-50,shorts,"2022-11-22_14-19-50_PART0000.wav, 2022-11-22_14-19-50_PART0001.wav, 2022-11-22_14-19-50_PART0002.wav, 2022-11-22_14-19-50_PART0003.wav, 2022-11-22_14-19-50_PART0004.wav, 2022-11-22_14-19-50_PART0005.wav, 2022-11-22_14-19-50_PART0006.wav, 2022-11-22_14-19-50_PART0007.wav, 2022-11-22_14-19-50_PART0008.wav, 2022-11-22_14-19-50_PART0009.wav, 2022-11-22_14-19-50_PART0010.wav, 2022-11-22_14-19-50_PART0011.wav, 2022-11-22_14-19-50_PART0012.wav, 2022-11-22_14-19-50_PART0013.wav, 2022-11-22_14-19-50_PART0014.wav, 2022-11-22_14-19-50_PART0015.wav, 2022-11-22_14-19-50_PART0016.wav",balanced/2022-11-22_14-19-50.wav,啊这是还长了这是这个水还长了这是大长得快啊这个我建议啊那个我提前我声明一下哈我不是什么专家教授啊我只是,0.0,word,3841,5193,1352,3866,4917,1051,7,False,,,_aa1,mandarin
shorts_2022-11-22_14-19-50,shorts,"2022-11-22_14-19-50_PART0000.wav, 2022-11-22_14-19-50_PART0001.wav, 2022-11-22_14-19-50_PART0002.wav, 2022-11-22_14-19-50_PART0003.wav, 2022-11-22_14-19-50_PART0004.wav, 2022-11-22_14-19-50_PART0005.wav, 2022-11-22_14-19-50_PART0006.wav, 2022-11-22_14-19-50_PART0007.wav, 2022-11-22_14-19-50_PART0008.wav, 2022-11-22_14-19-50_PART0009.wav, 2022-11-22_14-19-50_PART0010.wav, 2022-11-22_14-19-50_PART0011.wav, 2022-11-22_14-19-50_PART0012.wav, 2022-11-22_14-19-50_PART0013.wav, 2022-11-22_14-19-50_PART0014.wav, 2022-11-22_14-19-50_PART0015.wav, 2022-11-22_14-19-50_PART0016.wav",balanced/2022-11-22_14-19-50.wav,啊这是还长了这是这个水还长了这是大长得快啊这个我建议啊那个我提前我声明一下啊我不是什么专家教授啊我只是,0.0,word,3841,5193,1352,0,0,0,7,False,,,,
shorts_2022-11-22_14-19-50,shorts,"2022-11-22_14-19-50_PART0000.wav, 2022-11-22_14-19-50_PART0001.wav, 2022-11-22_14-19-50_PART0002.wav, 2022-11-22_14-19-50_PART0003.wav, 2022-11-22_14-19-50_PART0004.wav, 2022-11-22_14-19-50_PART0005.wav, 2022-11-22_14-19-50_PART0006.wav, 2022-11-22_14-19-50_PART0007.wav, 2022-11-22_14-19-50_PART0008.wav, 2022-11-22_14-19-50_PART0009.wav, 2022-11-22_14-19-50_PART0010.wav, 2022-11-22_14-19-50_PART0011.wav, 2022-11-22_14-19-50_PART0012.wav, 2022-11-22_14-19-50_PART0013.wav, 2022-11-22_14-19-50_PART0014.wav, 2022-11-22_14-19-50_PART0015.wav, 2022-11-22_14-19-50_PART0016.wav",balanced/2022-11-22_14-19-50.wav,啊这是还长了这是这个水还长了这是大长的快啊这个我建议啊那个我提前我声明一下哈我不是什么专家教授啊我只是,0.0,word,3841,5193,1352,0,0,0,7,False,,,,
shorts_2022-11-22_14-19-50,shorts,"2022-11-22_14-19-50_PART0000.wav, 2022-11-22_14-19-50_PART0001.wav, 2022-11-22_14-19-50_PART0002.wav, 2022-11-22_14-19-50_PART0003.wav, 2022-11-22_14-19-50_PART0004.wav, 2022-11-22_14-19-50_PART0005.wav, 2022-11-22_14-19-50_PART0006.wav, 2022-11-22_14-19-50_PART0007.wav, 2022-11-22_14-19-50_PART0008.wav, 2022-11-22_14-19-50_PART0009.wav, 2022-11-22_14-19-50_PART0010.wav, 2022-11-22_14-19-50_PART0011.wav, 2022-11-22_14-19-50_PART0012.wav, 2022-11-22_14-19-50_PART0013.wav, 2022-11-22_14-19-50_PART0014.wav, 2022-11-22_14-19-50_PART0015.wav, 2022-11-22_14-19-50_PART0016.wav",balanced/2022-11-22_14-19-50.wav,啊这是还长了这是这个水还长了这是大长得快啊我建议啊那个我提前我声明一下哈我不是什么专家教授啊我只是,0.0,word,3841,5193,1352,0,0,0,7,False,,,,
shorts_2022-11-22_14-19-50,shorts,"2022-11-22_14-19-50_PART0000.wav, 2022-11-22_14-19-50_PART0001.wav, 2022-11-22_14-19-50_PART0002.wav, 2022-11-22_14-19-50_PART0003.wav, 2022-11-22_14-19-50_PART0004.wav, 2022-11-22_14-19-50_PART0005.wav, 2022-11-22_14-19-50_PART0006.wav, 2022-11-22_14-19-50_PART0007.wav, 2022-11-22_14-19-50_PART0008.wav, 2022-11-22_14-19-50_PART0009.wav, 2022-11-22_14-19-50_PART0010.wav, 2022-11-22_14-19-50_PART0011.wav, 2022-11-22_14-19-50_PART0012.wav, 2022-11-22_14-19-50_PART0013.wav, 2022-11-22_14-19-50_PART0014.wav, 2022-11-22_14-19-50_PART0015.wav, 2022-11-22_14-19-50_PART0016.wav",balanced/2022-11-22_14-19-50.wav,啊这是还长了这是这个水还长了这是大长得快啊这个我建议啊那个我提前我声明一下啊我不是什么专家教授啊我只是,0.0,word,3841,5193,1352,0,0,0,7,False,,,,
